renewable_resource,carrier,installed_capacity_mw,official_connection_bus,response_zone_id,constraint_group_count,mode_id,branch,flow_sign,normalized_positive_relief,relief_mw_per_mw_curtailment,mapping_method
12874-1,wind,8.5,1281,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.09921011355455416,0.06567073735167224,official_model_generator_bus_assignment
12874-1,wind,8.5,1281,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999706236,0.012039979995907333,official_model_generator_bus_assignment
13011-1,solar,8.0,1301,C003-Z001,3,1122-1742-1::+1,1122-1742-1,1,0.48885962221157336,0.2747967735477354,official_model_generator_bus_assignment
13011-1,solar,8.0,1301,C003-Z001,3,3082-3122-1::-1,3082-3122-1,-1,0.628224250560242,0.4158441944913888,official_model_generator_bus_assignment
13011-1,solar,8.0,1301,C003-Z001,3,2561-3781-1::+1,2561-3781-1,1,0.9999999999594034,0.012039979995772242,official_model_generator_bus_assignment
13072-1,solar,9.9,1301,C003-Z001,3,1122-1742-1::+1,1122-1742-1,1,0.48885962221157336,0.2747967735477354,official_model_generator_bus_assignment
13072-1,solar,9.9,1301,C003-Z001,3,3082-3122-1::-1,3082-3122-1,-1,0.628224250560242,0.4158441944913888,official_model_generator_bus_assignment
13072-1,solar,9.9,1301,C003-Z001,3,2561-3781-1::+1,2561-3781-1,1,0.9999999999594034,0.012039979995772242,official_model_generator_bus_assignment
13170-1,wind,35.45,1311,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.331793206268798,0.17396907076305576,official_model_generator_bus_assignment
13170-1,wind,35.45,1311,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.826177178258701,0.17396907076296136,official_model_generator_bus_assignment
13170-1,wind,35.45,1311,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.31136038349653383,0.16461060083658038,official_model_generator_bus_assignment
13170-1,wind,35.45,1311,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.0752155994438873,0.04228003931708179,official_model_generator_bus_assignment
13170-1,wind,35.45,1311,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.06915991971682588,0.04577943477999299,official_model_generator_bus_assignment
13170-1,wind,35.45,1311,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999626686,0.012039979995811556,official_model_generator_bus_assignment
13171-1,wind,18.5,1311,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.331793206268798,0.17396907076305576,official_model_generator_bus_assignment
13171-1,wind,18.5,1311,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.826177178258701,0.17396907076296136,official_model_generator_bus_assignment
13171-1,wind,18.5,1311,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.31136038349653383,0.16461060083658038,official_model_generator_bus_assignment
13171-1,wind,18.5,1311,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.0752155994438873,0.04228003931708179,official_model_generator_bus_assignment
13171-1,wind,18.5,1311,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.06915991971682588,0.04577943477999299,official_model_generator_bus_assignment
13171-1,wind,18.5,1311,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999626686,0.012039979995811556,official_model_generator_bus_assignment
13172-1,wind,3.8,1311,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.331793206268798,0.17396907076305576,official_model_generator_bus_assignment
13172-1,wind,3.8,1311,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.826177178258701,0.17396907076296136,official_model_generator_bus_assignment
13172-1,wind,3.8,1311,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.31136038349653383,0.16461060083658038,official_model_generator_bus_assignment
13172-1,wind,3.8,1311,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.0752155994438873,0.04228003931708179,official_model_generator_bus_assignment
13172-1,wind,3.8,1311,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.06915991971682588,0.04577943477999299,official_model_generator_bus_assignment
13172-1,wind,3.8,1311,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999626686,0.012039979995811556,official_model_generator_bus_assignment
13371-1,solar,60.0,1331,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999633316,0.012039979995819537,official_model_generator_bus_assignment
13471-1,wind,0.66,1341,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.702451179758894,0.36065980678630183,official_model_generator_bus_assignment
13471-1,wind,0.66,1341,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.4569530650289756,0.36065980678612053,official_model_generator_bus_assignment
13471-1,wind,0.66,1341,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.49587478584675937,0.36065980678684445,official_model_generator_bus_assignment
13471-1,wind,0.66,1341,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999828167,0.012039979996054138,official_model_generator_bus_assignment
13472-DW,wind,2.55,1341,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.702451179758894,0.36065980678630183,official_model_generator_bus_assignment
13472-DW,wind,2.55,1341,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.4569530650289756,0.36065980678612053,official_model_generator_bus_assignment
13472-DW,wind,2.55,1341,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.49587478584675937,0.36065980678684445,official_model_generator_bus_assignment
13472-DW,wind,2.55,1341,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999828167,0.012039979996054138,official_model_generator_bus_assignment
13473-4,wind,9.99,1341,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.702451179758894,0.36065980678630183,official_model_generator_bus_assignment
13473-4,wind,9.99,1341,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.4569530650289756,0.36065980678612053,official_model_generator_bus_assignment
13473-4,wind,9.99,1341,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.49587478584675937,0.36065980678684445,official_model_generator_bus_assignment
13473-4,wind,9.99,1341,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999828167,0.012039979996054138,official_model_generator_bus_assignment
13474-1,wind,6.0,1341,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.702451179758894,0.36065980678630183,official_model_generator_bus_assignment
13474-1,wind,6.0,1341,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.4569530650289756,0.36065980678612053,official_model_generator_bus_assignment
13474-1,wind,6.0,1341,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.49587478584675937,0.36065980678684445,official_model_generator_bus_assignment
13474-1,wind,6.0,1341,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999828167,0.012039979996054138,official_model_generator_bus_assignment
13475-6,wind,7.65,1341,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.702451179758894,0.36065980678630183,official_model_generator_bus_assignment
13475-6,wind,7.65,1341,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.4569530650289756,0.36065980678612053,official_model_generator_bus_assignment
13475-6,wind,7.65,1341,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.49587478584675937,0.36065980678684445,official_model_generator_bus_assignment
13475-6,wind,7.65,1341,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999828167,0.012039979996054138,official_model_generator_bus_assignment
13476-3,wind,11.9,1341,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.702451179758894,0.36065980678630183,official_model_generator_bus_assignment
13476-3,wind,11.9,1341,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.4569530650289756,0.36065980678612053,official_model_generator_bus_assignment
13476-3,wind,11.9,1341,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.49587478584675937,0.36065980678684445,official_model_generator_bus_assignment
13476-3,wind,11.9,1341,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999828167,0.012039979996054138,official_model_generator_bus_assignment
13477-2,wind,2.55,1341,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.702451179758894,0.36065980678630183,official_model_generator_bus_assignment
13477-2,wind,2.55,1341,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.4569530650289756,0.36065980678612053,official_model_generator_bus_assignment
13477-2,wind,2.55,1341,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.49587478584675937,0.36065980678684445,official_model_generator_bus_assignment
13477-2,wind,2.55,1341,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999828167,0.012039979996054138,official_model_generator_bus_assignment
13478-1,wind,3.0,1341,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.702451179758894,0.36065980678630183,official_model_generator_bus_assignment
13478-1,wind,3.0,1341,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.4569530650289756,0.36065980678612053,official_model_generator_bus_assignment
13478-1,wind,3.0,1341,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.49587478584675937,0.36065980678684445,official_model_generator_bus_assignment
13478-1,wind,3.0,1341,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999828167,0.012039979996054138,official_model_generator_bus_assignment
13479-9,wind,3.4,1341,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.702451179758894,0.36065980678630183,official_model_generator_bus_assignment
13479-9,wind,3.4,1341,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.4569530650289756,0.36065980678612053,official_model_generator_bus_assignment
13479-9,wind,3.4,1341,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.49587478584675937,0.36065980678684445,official_model_generator_bus_assignment
13479-9,wind,3.4,1341,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999828167,0.012039979996054138,official_model_generator_bus_assignment
13671-1,solar,5.8,1361,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.13017431410974453,0.06825427415335257,official_model_generator_bus_assignment
13671-1,solar,5.8,1361,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.32413878729549817,0.06825427415325379,official_model_generator_bus_assignment
13671-1,solar,5.8,1361,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.12290441008108846,0.06497733771303202,official_model_generator_bus_assignment
13671-1,solar,5.8,1361,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.25238052935370914,0.1418676282956611,official_model_generator_bus_assignment
13671-1,solar,5.8,1361,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.17264646669859998,0.11428089700777824,official_model_generator_bus_assignment
13671-1,solar,5.8,1361,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.999999999965516,0.012039979995845837,official_model_generator_bus_assignment
13871-1,solar,4.95,1381,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.23071788678364868,0.12097226710437876,official_model_generator_bus_assignment
13871-1,solar,4.95,1381,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.5744959483052823,0.12097226710426102,official_model_generator_bus_assignment
13871-1,solar,4.95,1381,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.217294722546053,0.11487978796545262,official_model_generator_bus_assignment
13871-1,solar,4.95,1381,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.15184185616974932,0.0853530344277196,official_model_generator_bus_assignment
13871-1,solar,4.95,1381,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.11249740651851382,0.07446607378550361,official_model_generator_bus_assignment
13871-1,solar,4.95,1381,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.99999999996914,0.01203997999588947,official_model_generator_bus_assignment
13872-1,wind,2.0,1381,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.23071788678364868,0.12097226710437876,official_model_generator_bus_assignment
13872-1,wind,2.0,1381,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.5744959483052823,0.12097226710426102,official_model_generator_bus_assignment
13872-1,wind,2.0,1381,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.217294722546053,0.11487978796545262,official_model_generator_bus_assignment
13872-1,wind,2.0,1381,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.15184185616974932,0.0853530344277196,official_model_generator_bus_assignment
13872-1,wind,2.0,1381,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.11249740651851382,0.07446607378550361,official_model_generator_bus_assignment
13872-1,wind,2.0,1381,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.99999999996914,0.01203997999588947,official_model_generator_bus_assignment
13873-1,solar,2.5,1381,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.23071788678364868,0.12097226710437876,official_model_generator_bus_assignment
13873-1,solar,2.5,1381,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.5744959483052823,0.12097226710426102,official_model_generator_bus_assignment
13873-1,solar,2.5,1381,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.217294722546053,0.11487978796545262,official_model_generator_bus_assignment
13873-1,solar,2.5,1381,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.15184185616974932,0.0853530344277196,official_model_generator_bus_assignment
13873-1,solar,2.5,1381,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.11249740651851382,0.07446607378550361,official_model_generator_bus_assignment
13873-1,solar,2.5,1381,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.99999999996914,0.01203997999588947,official_model_generator_bus_assignment
14073-3,wind,6.45,1401,C003-Z001,6,3581-89516-1::+1,3581-89516-1,1,0.1273010513369163,0.06536023271343079,official_model_generator_bus_assignment
14073-3,wind,6.45,1401,C003-Z001,6,T89510-89515-1::-1,T89510-89515-1,-1,0.08281088745533732,0.06536023271347416,official_model_generator_bus_assignment
14073-3,wind,6.45,1401,C003-Z001,6,T89515-89516-1::-1,T89515-89516-1,-1,0.08986443953462425,0.0653602327132267,official_model_generator_bus_assignment
14073-3,wind,6.45,1401,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.10134150523988057,0.021339596348401227,official_model_generator_bus_assignment
14073-3,wind,6.45,1401,C003-Z001,6,3691-4041-1::+1,3691-4041-1,1,0.9915712952487129,0.5550766902017,official_model_generator_bus_assignment
14073-3,wind,6.45,1401,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999538915,0.01203997999570588,official_model_generator_bus_assignment
14078-1,wind,2.5,1401,C003-Z001,6,3581-89516-1::+1,3581-89516-1,1,0.1273010513369163,0.06536023271343079,official_model_generator_bus_assignment
14078-1,wind,2.5,1401,C003-Z001,6,T89510-89515-1::-1,T89510-89515-1,-1,0.08281088745533732,0.06536023271347416,official_model_generator_bus_assignment
14078-1,wind,2.5,1401,C003-Z001,6,T89515-89516-1::-1,T89515-89516-1,-1,0.08986443953462425,0.0653602327132267,official_model_generator_bus_assignment
14078-1,wind,2.5,1401,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.10134150523988057,0.021339596348401227,official_model_generator_bus_assignment
14078-1,wind,2.5,1401,C003-Z001,6,3691-4041-1::+1,3691-4041-1,1,0.9915712952487129,0.5550766902017,official_model_generator_bus_assignment
14078-1,wind,2.5,1401,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999538915,0.01203997999570588,official_model_generator_bus_assignment
14078-2,wind,1.3,1401,C003-Z001,6,3581-89516-1::+1,3581-89516-1,1,0.1273010513369163,0.06536023271343079,official_model_generator_bus_assignment
14078-2,wind,1.3,1401,C003-Z001,6,T89510-89515-1::-1,T89510-89515-1,-1,0.08281088745533732,0.06536023271347416,official_model_generator_bus_assignment
14078-2,wind,1.3,1401,C003-Z001,6,T89515-89516-1::-1,T89515-89516-1,-1,0.08986443953462425,0.0653602327132267,official_model_generator_bus_assignment
14078-2,wind,1.3,1401,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.10134150523988057,0.021339596348401227,official_model_generator_bus_assignment
14078-2,wind,1.3,1401,C003-Z001,6,3691-4041-1::+1,3691-4041-1,1,0.9915712952487129,0.5550766902017,official_model_generator_bus_assignment
14078-2,wind,1.3,1401,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999538915,0.01203997999570588,official_model_generator_bus_assignment
14078-3,wind,1.19,1401,C003-Z001,6,3581-89516-1::+1,3581-89516-1,1,0.1273010513369163,0.06536023271343079,official_model_generator_bus_assignment
14078-3,wind,1.19,1401,C003-Z001,6,T89510-89515-1::-1,T89510-89515-1,-1,0.08281088745533732,0.06536023271347416,official_model_generator_bus_assignment
14078-3,wind,1.19,1401,C003-Z001,6,T89515-89516-1::-1,T89515-89516-1,-1,0.08986443953462425,0.0653602327132267,official_model_generator_bus_assignment
14078-3,wind,1.19,1401,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.10134150523988057,0.021339596348401227,official_model_generator_bus_assignment
14078-3,wind,1.19,1401,C003-Z001,6,3691-4041-1::+1,3691-4041-1,1,0.9915712952487129,0.5550766902017,official_model_generator_bus_assignment
14078-3,wind,1.19,1401,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999538915,0.01203997999570588,official_model_generator_bus_assignment
14371-1,solar,4.99,1431,C003-Z001,3,1122-1742-1::+1,1122-1742-1,1,0.1126597423118194,0.06332806451871112,official_model_generator_bus_assignment
14371-1,solar,4.99,1431,C003-Z001,3,3082-3122-1::-1,3082-3122-1,-1,0.09878321188311513,0.0653881558029207,official_model_generator_bus_assignment
14371-1,solar,4.99,1431,C003-Z001,3,2561-3781-1::+1,2561-3781-1,1,0.9999999999594057,0.01203997999577227,official_model_generator_bus_assignment
14372-1,solar,35.0,1431,C003-Z001,3,1122-1742-1::+1,1122-1742-1,1,0.1126597423118194,0.06332806451871112,official_model_generator_bus_assignment
14372-1,solar,35.0,1431,C003-Z001,3,3082-3122-1::-1,3082-3122-1,-1,0.09878321188311513,0.0653881558029207,official_model_generator_bus_assignment
14372-1,solar,35.0,1431,C003-Z001,3,2561-3781-1::+1,2561-3781-1,1,0.9999999999594057,0.01203997999577227,official_model_generator_bus_assignment
14373-1,wind,45.0,1431,C003-Z001,3,1122-1742-1::+1,1122-1742-1,1,0.1126597423118194,0.06332806451871112,official_model_generator_bus_assignment
14373-1,wind,45.0,1431,C003-Z001,3,3082-3122-1::-1,3082-3122-1,-1,0.09878321188311513,0.0653881558029207,official_model_generator_bus_assignment
14373-1,wind,45.0,1431,C003-Z001,3,2561-3781-1::+1,2561-3781-1,1,0.9999999999594057,0.01203997999577227,official_model_generator_bus_assignment
14424-1,solar,4.95,1441,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.24787441304467295,0.129967945360474,official_model_generator_bus_assignment
14424-1,solar,4.95,1441,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.6172163240913202,0.1299679453603534,official_model_generator_bus_assignment
14424-1,solar,4.95,1441,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.23330035627886123,0.1233416769056592,official_model_generator_bus_assignment
14424-1,solar,4.95,1441,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.13805441541697389,0.07760286635860564,official_model_generator_bus_assignment
14424-1,solar,4.95,1441,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.10461675542144629,0.06924958778610892,official_model_generator_bus_assignment
14424-1,solar,4.95,1441,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999715663,0.012039979995918684,official_model_generator_bus_assignment
14424-2,solar,4.95,1441,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.24787441304467295,0.129967945360474,official_model_generator_bus_assignment
14424-2,solar,4.95,1441,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.6172163240913202,0.1299679453603534,official_model_generator_bus_assignment
14424-2,solar,4.95,1441,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.23330035627886123,0.1233416769056592,official_model_generator_bus_assignment
