mode_id,branch,flow_sign,ac_component,bus,relief_mw_per_mw_curtailment_or_charge,normalized_positive_relief,membership_threshold,balancing_reference,membership_type
T89515-89516-1::-1,T89515-89516-1,-1,3,16661,0.04471247153258419,0.06147562558586791,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,16662,0.04471247153258547,0.06147562558586967,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,17010,0.2862246174228018,0.39353309738915887,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,17061,0.2862108392374116,0.3935141536238677,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,22811,0.037358337577418486,0.051364353047363365,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,22861,0.03736648169032574,0.051375550469886754,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,28019,0.38114100547536395,0.5240345913544381,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,28261,0.06977569972465972,0.09593530941672847,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,28710,0.3803544681265029,0.5229531732643501,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,28712,0.3802421677421318,0.5227987703394813,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,35011,0.03781058979248641,0.051986159154047355,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,35861,0.5134304236067174,0.7059206392345873,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,35862,0.5134304236067437,0.7059206392346234,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,40461,0.08023498278511865,0.11031588260541485,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,40462,0.08023498278511876,0.110315882605415,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,49861,0.1278538718838685,0.17578757085499797,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,51911,0.3803544681264813,0.5229531732643204,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,66094,0.04753965112739379,0.06536274316799177,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,89516,0.7273203177108091,1.0,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,star:2522-2521-25221-1,0.06886390775576105,0.09468167749321989,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,star:2522-2521-25222-2,0.06893471770924578,0.09477903480850512,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T89515-89516-1::-1,T89515-89516-1,-1,3,star:5042-5041-50421-1,0.12840211765944695,0.176541359470864,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2781-4951-1::-1,2781-4951-1,-1,3,1831,0.8112009327698033,1.0,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2781-4951-1::-1,2781-4951-1,-1,3,2091,0.8112009327694895,0.9999999999996131,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2781-4951-1::-1,2781-4951-1,-1,3,2171,0.8112009327695341,0.9999999999996682,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2781-4951-1::-1,2781-4951-1,-1,3,2331,0.8112009327694896,0.9999999999996132,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2781-4951-1::-1,2781-4951-1,-1,3,4951,0.8112009327691501,0.9999999999991948,0.05,load_weighted_component_local,overlapping_directional_constraint_group
2781-4951-1::-1,2781-4951-1,-1,3,20900,0.8112009327694878,0.9999999999996111,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-11260-1::-1,1122-11260-1,-1,3,11260,1.000000000000026,0.9999999999999964,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-11260-1::-1,1122-11260-1,-1,3,11261,1.0000000000000295,1.0,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1021,0.13099572477062332,0.24983459035857575,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1041,0.11941899867073894,0.2277554986330826,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1042,0.1200274233051479,0.22891588397823637,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1052,0.12002799584281362,0.22891697592007976,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1062,0.12002799584281361,0.22891697592007973,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1071,0.08376876690760839,0.15976350069325834,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1072,0.12002449349150056,0.22891029624784523,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1081,0.1331000614540013,0.2538479739570774,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1101,0.07721942350084116,0.14727261574252848,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1131,0.20527938314202301,0.39150812506401467,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1141,0.03400878730190085,0.06486144077633094,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1151,0.16861678271522781,0.3215853411323468,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1161,0.1651036674159045,0.3148851398606965,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1211,0.16186753898459214,0.30871320697967797,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1212,0.1618675389846128,0.3087132069797174,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1243,0.11967787369246788,0.2282492241735227,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1244,0.11967787369246388,0.22824922417351506,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1251,0.14327901108666227,0.273261231269172,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1281,0.13632288094866477,0.25999452408044027,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1311,0.17396907076305576,0.331793206268798,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1361,0.06825427415335257,0.13017431410974453,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1381,0.12097226710437876,0.23071788678364868,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1441,0.129967945360474,0.24787441304467295,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1461,0.10909601722875506,0.20806754435554278,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1481,0.043530946000432225,0.08302206870478096,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1501,0.12996794536046105,0.24787441304464822,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1511,0.2052793831419615,0.39150812506389737,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1531,0.11839356534302156,0.22579979575942855,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1551,0.14144560777009377,0.26976457084487954,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1601,0.14145584349925802,0.26978409239191664,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1602,0.14794117304917315,0.28215289033765517,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1611,0.1561465178054477,0.2978020952985369,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1621,0.12959655367678247,0.2471660961181463,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1641,0.05101456395798799,0.09729479882707967,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1642,0.04752188524192549,0.09063357413589589,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1651,0.18537463773727267,0.3535458639055287,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1661,0.03352191065002347,0.0639328713204198,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1681,0.1383149329415103,0.2637937587079596,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1721,0.08966831294809074,0.17101509436859638,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1751,0.1618675389845947,0.30871320697968285,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1781,0.16510366741590823,0.3148851398607036,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1821,0.03991118363404221,0.07611847051800072,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1831,0.051014563958224096,0.09729479882752996,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1881,0.1290375942800137,0.24610005070205868,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1911,0.03400878730190088,0.06486144077633098,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1921,0.12001948386357274,0.22890074190289705,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1951,0.03352191065005354,0.06393287132047716,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1961,0.11840359091777188,0.22581891650069885,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,1971,0.16186753898458234,0.30871320697965926,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,2001,0.04995854817506884,0.09528076920130547,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,2002,0.04811943102930705,0.09177321138186226,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,2061,0.12345805704625294,0.23545877670912568,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,2090,0.051014563958010184,0.09729479882712198,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,2091,0.05101456395811908,0.09729479882732968,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,2111,0.051014563958009684,0.09729479882712104,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,2121,0.1230664007863457,0.23471181125337026,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,2131,0.205279383142027,0.39150812506402227,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,2141,0.07759617927646206,0.14799116304651336,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,2151,0.18807190866719584,0.3586900896353639,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,2161,0.07721942350085298,0.14727261574255102,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,2171,0.051014563958135306,0.09729479882736063,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,3,2221,0.13632288094882508,0.259994524080746,0.05,load_weighted_component_local,overlapping_directional_constraint_group
